HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3GONHBMNHV83EDB397U63G6TYHSZMR,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3A1PQ49WVIRNDNNE01A271957D5H15,A4A1NG6FKG7XS,Submitted,Mon Aug 28 16:31:01 PDT 2017,Mon Aug 28 16:31:07 PDT 2017,Sat Sep 02 16:31:07 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000006-001-104-0-256-104-.png,"[{""left"":182,""top"":78,""width"":1,""height"":1,""label"":""head""}]",Head,,
3GONHBMNHV83EDB397U63G6TYHSZMR,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3COPXFW7XCMHW57OROOPLP7V2AGPKM,A3EAOSOUQZFVFS,Submitted,Mon Aug 28 16:35:57 PDT 2017,Mon Aug 28 16:36:00 PDT 2017,Sat Sep 02 16:36:00 PDT 2017,,,,3,98% (96/98),98% (96/98),98% (96/98),Tail,class01_subclass16/SPCBench-1487099283-000006-001-104-0-256-104-.png,"[{""left"":165,""top"":83,""width"":1,""height"":1,""label"":""head""}]",Head,,
3GONHBMNHV83EDB397U63G6TYHSZMR,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3LRKMWOKB6RGTT54PRGNCRNFV9ZZ2T,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:27:28 PDT 2017,Mon Aug 28 16:27:35 PDT 2017,Sat Sep 02 16:27:35 PDT 2017,,,,7,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass16/SPCBench-1487099283-000006-001-104-0-256-104-.png,"[{""left"":163,""top"":88,""width"":1,""height"":1,""label"":""head""}]",Head,,
3GONHBMNHV83EDB397U63G6TYHSZMR,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3SKRO2GZ721EFDOM6MDZKTPXZUB1KV,A1VSFVHC6N3FSB,Submitted,Mon Aug 28 16:35:42 PDT 2017,Mon Aug 28 16:35:47 PDT 2017,Sat Sep 02 16:35:47 PDT 2017,,,,5,100% (8/8),100% (8/8),100% (8/8),Tail,class01_subclass16/SPCBench-1487099283-000006-001-104-0-256-104-.png,"[{""left"":166,""top"":84,""width"":1,""height"":1,""label"":""head""}]",Head,,
3GONHBMNHV83EDB397U63G6TYHSZMR,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3YJ6NA41JCQMLL1693ODKA7INLGPJN,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:35:57 PDT 2017,Mon Aug 28 16:36:06 PDT 2017,Sat Sep 02 16:36:06 PDT 2017,,,,9,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass16/SPCBench-1487099283-000006-001-104-0-256-104-.png,"[{""left"":164,""top"":89,""width"":1,""height"":1,""label"":""head""}]",Head,,
3TUOHPJXYH7AEU52CRC8FTS9OJ8WXI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3300DTYQT3RZAHGTVFSBNZK0N94EQG,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:26:48 PDT 2017,Mon Aug 28 16:26:53 PDT 2017,Sat Sep 02 16:26:53 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass16/SPCBench-1487099283-000008-001-56-0-280-120-.png,"[{""left"":169,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3TUOHPJXYH7AEU52CRC8FTS9OJ8WXI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3DL65MZB8EPVGG6AQXRG3UVJJU6CEC,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:36:39 PDT 2017,Mon Aug 28 16:36:45 PDT 2017,Sat Sep 02 16:36:45 PDT 2017,,,,6,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass16/SPCBench-1487099283-000008-001-56-0-280-120-.png,"[{""left"":161,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3TUOHPJXYH7AEU52CRC8FTS9OJ8WXI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3E7TUJ2EGDWOQCL7II65VMCQDX2D93,A0339715IMIIMD5R04VT,Submitted,Mon Aug 28 16:37:34 PDT 2017,Mon Aug 28 16:37:39 PDT 2017,Sat Sep 02 16:37:39 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000008-001-56-0-280-120-.png,"[{""left"":150,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3TUOHPJXYH7AEU52CRC8FTS9OJ8WXI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3NC5L260MPWOVJ39BDKDGCA0K93FOT,A20ZOROWJ3U0TW,Submitted,Mon Aug 28 16:33:30 PDT 2017,Mon Aug 28 16:33:34 PDT 2017,Sat Sep 02 16:33:34 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000008-001-56-0-280-120-.png,"[{""left"":155,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3TUOHPJXYH7AEU52CRC8FTS9OJ8WXI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3PEIJLRY6U3D0E3W2TH93DNTRGWXWC,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:29:46 PDT 2017,Mon Aug 28 16:29:56 PDT 2017,Sat Sep 02 16:29:56 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000008-001-56-0-280-120-.png,"[{""left"":152,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3FW4EL5A3LYN1Y4YAI281WIO73D22W,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,31EUONYN2WDDRGPZBSPHYYDM83PVOV,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:27:00 PDT 2017,Mon Aug 28 16:27:08 PDT 2017,Sat Sep 02 16:27:08 PDT 2017,,,,8,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass16/SPCBench-1487099283-000009-001-0-8-248-88-.png,"[{""left"":127,""top"":119,""width"":1,""height"":1,""label"":""head""}]",Head,,
3FW4EL5A3LYN1Y4YAI281WIO73D22W,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,35GCEFQ6I6Y5EB1NTRUSV1S71N1Z36,A3UDP95JGEX3H1,Submitted,Mon Aug 28 16:35:26 PDT 2017,Mon Aug 28 16:35:33 PDT 2017,Sat Sep 02 16:35:33 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000009-001-0-8-248-88-.png,"[{""left"":95,""top"":129,""width"":1,""height"":1,""label"":""head""}]",Head,,
3FW4EL5A3LYN1Y4YAI281WIO73D22W,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3634BBTX0P4EZXS6DI78WFEE803FIX,A4A1NG6FKG7XS,Submitted,Mon Aug 28 16:29:48 PDT 2017,Mon Aug 28 16:29:54 PDT 2017,Sat Sep 02 16:29:54 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000009-001-0-8-248-88-.png,"[{""left"":136,""top"":121,""width"":1,""height"":1,""label"":""head""}]",Head,,
3FW4EL5A3LYN1Y4YAI281WIO73D22W,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3IO1LGZLKA7PRYNI33SDPK7NC5V68D,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:29:49 PDT 2017,Mon Aug 28 16:29:55 PDT 2017,Sat Sep 02 16:29:55 PDT 2017,,,,6,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass16/SPCBench-1487099283-000009-001-0-8-248-88-.png,"[{""left"":236,""top"":92,""width"":1,""height"":1,""label"":""head""}]",Head,,
3FW4EL5A3LYN1Y4YAI281WIO73D22W,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3TUI152ZZCX0QGMHJRXWGF16Y031QN,A17J0474Q0IB0,Submitted,Mon Aug 28 16:35:55 PDT 2017,Mon Aug 28 16:35:58 PDT 2017,Sat Sep 02 16:35:58 PDT 2017,,,,3,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099283-000009-001-0-8-248-88-.png,"[{""left"":99,""top"":129,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X7837UUAD8BPVL745K3QQLHPJ16J4,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,392CY0QWG2141HVHT1BP5BHNJAV4IZ,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:31:58 PDT 2017,Mon Aug 28 16:32:08 PDT 2017,Sat Sep 02 16:32:08 PDT 2017,,,,10,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass16/SPCBench-1487099284-000010-001-0-88-280-152-.png,"[{""left"":137,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X7837UUAD8BPVL745K3QQLHPJ16J4,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3FK0YFF9P0Q8H0YWC4BVTQ7U4WOVVZ,A4A1NG6FKG7XS,Submitted,Mon Aug 28 16:35:03 PDT 2017,Mon Aug 28 16:35:12 PDT 2017,Sat Sep 02 16:35:12 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099284-000010-001-0-88-280-152-.png,"[{""left"":131,""top"":98,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X7837UUAD8BPVL745K3QQLHPJ16J4,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3HUTX6F6VVX4UPRXNI56WTGBB5WO2G,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:26:00 PDT 2017,Mon Aug 28 16:26:08 PDT 2017,Sat Sep 02 16:26:08 PDT 2017,,,,8,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass16/SPCBench-1487099284-000010-001-0-88-280-152-.png,"[{""left"":111,""top"":117,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X7837UUAD8BPVL745K3QQLHPJ16J4,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:54 PDT 2017,5,BatchId:2920793;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:54 PDT 2017,,,3K4J6M3CXF357F53CELDX2Q7W7YAGN,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:29:22 PDT 2017,Mon Aug 28 16:29:29 PDT 2017,Sat Sep 02 16:29:29 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass16/SPCBench-1487099284-000010-001-0-88-280-152-.png,"[{""left"":111,""top"":116,""width"":2,""height"":1,""label"":""head""}]",Head,,
