HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3HJ1EVZS2OTTQ0H2T8VELEVOP9T3RN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,30ZX6P7VF95QTE0075D1OXZPCBM2JB,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:23:28 PDT 2017,Mon Aug 28 16:23:33 PDT 2017,Sat Sep 02 16:23:33 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":82,""top"":207,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HJ1EVZS2OTTQ0H2T8VELEVOP9T3RN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,374TNBHA8C5XGMXKVG45U2CG5L9YQF,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:27:10 PDT 2017,Mon Aug 28 16:27:21 PDT 2017,Sat Sep 02 16:27:21 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":92,""top"":153,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HJ1EVZS2OTTQ0H2T8VELEVOP9T3RN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,39GXDJN2OUOA6O2J4B0L1CNMTYN8V7,A4A1NG6FKG7XS,Submitted,Mon Aug 28 16:34:15 PDT 2017,Mon Aug 28 16:34:20 PDT 2017,Sat Sep 02 16:34:20 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":84,""top"":194,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HJ1EVZS2OTTQ0H2T8VELEVOP9T3RN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3Q5ZZ9ZEVPPT8UN4YKI8XETNGAM851,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:37:30 PDT 2017,Mon Aug 28 16:37:37 PDT 2017,Sat Sep 02 16:37:37 PDT 2017,,,,7,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":117,""top"":74,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HJ1EVZS2OTTQ0H2T8VELEVOP9T3RN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3QAPZX2QN5NJR8ZELX3V6SKTD2I024,A2PQOLW1RGOULU,Submitted,Mon Aug 28 16:32:22 PDT 2017,Mon Aug 28 16:32:26 PDT 2017,Sat Sep 02 16:32:26 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":93,""top"":151,""width"":1,""height"":1,""label"":""head""}]",Head,,
338431Z1FLPICPAOC6F69HTZK0ORO5,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3K4J6M3CXF357F53CELDX2Q7W7XAGM,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:24:27 PDT 2017,Mon Aug 28 16:24:33 PDT 2017,Sat Sep 02 16:24:33 PDT 2017,,,,6,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":90,""top"":204,""width"":1,""height"":1,""label"":""head""}]",Head,,
338431Z1FLPICPAOC6F69HTZK0ORO5,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3KB8R4ZV1FHAQPAVISL9SDADEPJGBO,A3UDP95JGEX3H1,Submitted,Mon Aug 28 16:30:23 PDT 2017,Mon Aug 28 16:30:32 PDT 2017,Sat Sep 02 16:30:32 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":109,""top"":149,""width"":1,""height"":1,""label"":""head""}]",Head,,
338431Z1FLPICPAOC6F69HTZK0ORO5,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3NGI5ARFTUFFQ4L2JEI7GABWT4BP1E,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:12:59 PDT 2017,Mon Aug 28 16:13:04 PDT 2017,Sat Sep 02 16:13:04 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":92,""top"":213,""width"":1,""height"":1,""label"":""head""}]",Head,,
338431Z1FLPICPAOC6F69HTZK0ORO5,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3QHK8ZVMINSQCHOWTJIP55FLA65LBZ,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:30:37 PDT 2017,Mon Aug 28 16:30:57 PDT 2017,Sat Sep 02 16:30:57 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":109,""top"":148,""width"":1,""height"":1,""label"":""head""}]",Head,,
338431Z1FLPICPAOC6F69HTZK0ORO5,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3YGXWBAF71RDOE9H1RF3U8JS6594CV,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:23:40 PDT 2017,Mon Aug 28 16:23:46 PDT 2017,Sat Sep 02 16:23:46 PDT 2017,,,,6,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":104,""top"":166,""width"":1,""height"":1,""label"":""head""}]",Head,,
3NBFJK3IOHSRNZ1AWVLUADFSIRDOG6,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3EFE17QCRDFN77M8DKPM32WEXDHSHZ,A2TP9EEZYVKCMU,Submitted,Mon Aug 28 16:28:45 PDT 2017,Mon Aug 28 16:28:50 PDT 2017,Sat Sep 02 16:28:50 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":104,""top"":158,""width"":1,""height"":1,""label"":""head""}]",Head,,
3NBFJK3IOHSRNZ1AWVLUADFSIRDOG6,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3OWEPKL08AMTY5ORSFMODVXEWBCN7F,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:20:48 PDT 2017,Mon Aug 28 16:21:24 PDT 2017,Sat Sep 02 16:21:24 PDT 2017,,,,36,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":105,""top"":171,""width"":1,""height"":1,""label"":""head""}]",Head,,
3NBFJK3IOHSRNZ1AWVLUADFSIRDOG6,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3QY5DC2MXSUJ8ON67ZWMFI2P2VRFU6,ANVXAMUEBGV8N,Submitted,Mon Aug 28 16:33:35 PDT 2017,Mon Aug 28 16:33:41 PDT 2017,Sat Sep 02 16:33:41 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":102,""top"":161,""width"":1,""height"":1,""label"":""head""}]",Head,,
3NBFJK3IOHSRNZ1AWVLUADFSIRDOG6,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3SKEMFQBZ4FWQD8757MEZ3C5D0F8KK,A34ZESV383SM26,Submitted,Mon Aug 28 16:29:31 PDT 2017,Mon Aug 28 16:29:52 PDT 2017,Sat Sep 02 16:29:52 PDT 2017,,,,21,100% (44/44),100% (44/44),0% (0/0),Tail,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":104,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
3NBFJK3IOHSRNZ1AWVLUADFSIRDOG6,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3XIQGXAUMDIYAZ2VUL9XBXOCYPP7XM,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:33:25 PDT 2017,Mon Aug 28 16:33:32 PDT 2017,Sat Sep 02 16:33:32 PDT 2017,,,,7,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":91,""top"":205,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XUY87HIVPO3F6CKUI4CVEAKJDAMMX,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,37ZHEEHM6XWMU1VHAW294HZ8RUP73N,APLQSM4J9E6LR,Submitted,Mon Aug 28 16:36:41 PDT 2017,Mon Aug 28 16:37:05 PDT 2017,Sat Sep 02 16:37:05 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":104,""top"":153,""width"":2,""height"":1,""label"":""head""}]",Head,,
3XUY87HIVPO3F6CKUI4CVEAKJDAMMX,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,38SKSKU7R270ZP22ZTA6RSJY5WPIL5,A20ZOROWJ3U0TW,Submitted,Mon Aug 28 16:30:17 PDT 2017,Mon Aug 28 16:30:23 PDT 2017,Sat Sep 02 16:30:23 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":107,""top"":150,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XUY87HIVPO3F6CKUI4CVEAKJDAMMX,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3FDJT1UU75ID3VP579FBNJ2EBAFK5V,AZTVB60NANAQ3,Submitted,Mon Aug 28 16:36:13 PDT 2017,Mon Aug 28 16:36:22 PDT 2017,Sat Sep 02 16:36:22 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":108,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XUY87HIVPO3F6CKUI4CVEAKJDAMMX,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:23 PDT 2017,5,BatchId:2920791;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:23 PDT 2017,,,3JNQLM5FT5WWO4O0AQPE4CCHG0TL2Y,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:33:52 PDT 2017,Mon Aug 28 16:34:03 PDT 2017,Sat Sep 02 16:34:03 PDT 2017,,,,11,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":104,""top"":160,""width"":1,""height"":1,""label"":""head""}]",Head,,
