HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3YKP7CX6G2POBC10ZNCEYG20CPB7BI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3A4TN5196LS70QXCGYZMOXSWBAOCHI,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:48:53 PDT 2017,Mon Aug 28 15:48:58 PDT 2017,Sat Sep 02 15:48:58 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass06/SPCBench-1486161124-000013-000-340-2460-375-240-.png,"[{""left"":116,""top"":126,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YKP7CX6G2POBC10ZNCEYG20CPB7BI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3EKVH9QMEZEDQS08X9RQLZ4C7RHD20,A3EAOSOUQZFVFS,Submitted,Mon Aug 28 15:41:46 PDT 2017,Mon Aug 28 15:41:49 PDT 2017,Sat Sep 02 15:41:49 PDT 2017,,,,3,98% (96/98),98% (96/98),98% (96/98),Tail,class01_subclass06/SPCBench-1486161124-000013-000-340-2460-375-240-.png,"[{""left"":122,""top"":121,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YKP7CX6G2POBC10ZNCEYG20CPB7BI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3VNL7UK1XGT48B8H7U6CAMGNJHDTFM,A2ZK3W3IS384KA,Submitted,Mon Aug 28 16:01:37 PDT 2017,Mon Aug 28 16:03:01 PDT 2017,Sat Sep 02 16:03:01 PDT 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161124-000013-000-340-2460-375-240-.png,"[{""left"":111,""top"":129,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YKP7CX6G2POBC10ZNCEYG20CPB7BI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3WLEIWSYHPRU285AJ5AGCKJAZJBH2E,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 15:47:52 PDT 2017,Mon Aug 28 15:47:59 PDT 2017,Sat Sep 02 15:47:59 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161124-000013-000-340-2460-375-240-.png,"[{""left"":239,""top"":129,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YKP7CX6G2POBC10ZNCEYG20CPB7BI,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3Z2R0DQ0JIOIIYE8T42ARHMX73L2EL,AATL9DKBHXYW9,Submitted,Mon Aug 28 15:58:28 PDT 2017,Mon Aug 28 15:58:49 PDT 2017,Sat Sep 02 15:58:49 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161124-000013-000-340-2460-375-240-.png,"[{""left"":128,""top"":119,""width"":1,""height"":1,""label"":""head""}]",Head,,
38O9DZ0A62XBJZNZXKEBR9Z0N8E26C,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,31QNSG6A5S38VY1NMDX5VY7J7GD78B,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:18:43 PDT 2017,Mon Aug 28 16:18:50 PDT 2017,Sat Sep 02 16:18:50 PDT 2017,,,,7,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass06/SPCBench-1486161124-000015-000-296-2504-419-199-.png,"[{""left"":208,""top"":151,""width"":2,""height"":1,""label"":""head""}]",Head,,
38O9DZ0A62XBJZNZXKEBR9Z0N8E26C,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3B837J3LDP60W10B9P1GH6YKKMDRST,APLQSM4J9E6LR,Submitted,Mon Aug 28 16:19:20 PDT 2017,Mon Aug 28 16:19:32 PDT 2017,Sat Sep 02 16:19:32 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161124-000015-000-296-2504-419-199-.png,"[{""left"":108,""top"":145,""width"":1,""height"":1,""label"":""head""}]",Head,,
38O9DZ0A62XBJZNZXKEBR9Z0N8E26C,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3H7XDTSHKD12ES86DJH5FRNYOQUWGD,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:56:54 PDT 2017,Mon Aug 28 15:57:00 PDT 2017,Sat Sep 02 15:57:00 PDT 2017,,,,6,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass06/SPCBench-1486161124-000015-000-296-2504-419-199-.png,"[{""left"":78,""top"":174,""width"":1,""height"":1,""label"":""head""}]",Head,,
38O9DZ0A62XBJZNZXKEBR9Z0N8E26C,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3HRMW88U1709YC37VFMFL1YRJ7X0MT,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:25:33 PDT 2017,Mon Aug 28 16:25:39 PDT 2017,Sat Sep 02 16:25:39 PDT 2017,,,,6,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass06/SPCBench-1486161124-000015-000-296-2504-419-199-.png,"[{""left"":169,""top"":161,""width"":1,""height"":1,""label"":""head""}]",Head,,
38O9DZ0A62XBJZNZXKEBR9Z0N8E26C,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3YGXWBAF71RDOE9H1RF3U8JS658C42,A2HGYNZ046TB9V,Submitted,Mon Aug 28 16:19:50 PDT 2017,Mon Aug 28 16:19:59 PDT 2017,Sat Sep 02 16:19:59 PDT 2017,,,,9,3% (3/102),3% (3/102),3% (3/102),Tail,class01_subclass06/SPCBench-1486161124-000015-000-296-2504-419-199-.png,"[{""left"":56,""top"":120,""width"":55,""height"":97,""label"":""head""}]",Head,,
375VSR8FVWJUBTOVEFQNPF0344QZRE,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3HUTX6F6VVX4UPRXNI56WTGBB5PO29,A2LH2CAU6CXVW,Submitted,Mon Aug 28 15:50:58 PDT 2017,Mon Aug 28 15:51:07 PDT 2017,Sat Sep 02 15:51:07 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161127-000022-001-304-2544-411-159-.png,"[{""left"":85,""top"":171,""width"":1,""height"":1,""label"":""head""}]",Head,,
375VSR8FVWJUBTOVEFQNPF0344QZRE,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3IUZPWIU1PH7GE4P3A2KDJFRV7CKW5,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:59:49 PDT 2017,Mon Aug 28 15:59:54 PDT 2017,Sat Sep 02 15:59:54 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass06/SPCBench-1486161127-000022-001-304-2544-411-159-.png,"[{""left"":86,""top"":169,""width"":1,""height"":1,""label"":""head""}]",Head,,
375VSR8FVWJUBTOVEFQNPF0344QZRE,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3LOTDFNYA89W0SCB2ZBNX6NMNBVWFF,AJCMSMG7HNUWF,Submitted,Mon Aug 28 16:02:39 PDT 2017,Mon Aug 28 16:02:46 PDT 2017,Sat Sep 02 16:02:46 PDT 2017,,,,7,0% (0/1),0% (0/1),0% (0/1),Tail,class01_subclass06/SPCBench-1486161127-000022-001-304-2544-411-159-.png,"[{""left"":114,""top"":143,""width"":1,""height"":1,""label"":""head""}]",Head,,
375VSR8FVWJUBTOVEFQNPF0344QZRE,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3XXU1SWE8N58WBUIYCWACA3RPQ1A0C,A1EGJBJBFBZJBA,Submitted,Mon Aug 28 15:49:24 PDT 2017,Mon Aug 28 15:49:32 PDT 2017,Sat Sep 02 15:49:32 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161127-000022-001-304-2544-411-159-.png,"[{""left"":116,""top"":139,""width"":1,""height"":1,""label"":""head""}]",Head,,
375VSR8FVWJUBTOVEFQNPF0344QZRE,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3YZ8UPK3VUWC5C3WGX6L7CHM5IRUC2,A18VXKX5URAA4G,Submitted,Mon Aug 28 15:57:56 PDT 2017,Mon Aug 28 15:58:04 PDT 2017,Sat Sep 02 15:58:04 PDT 2017,,,,8,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass06/SPCBench-1486161127-000022-001-304-2544-411-159-.png,"[{""left"":110,""top"":146,""width"":1,""height"":1,""label"":""head""}]",Head,,
34YWR3PJ28KH644HJKJN8YJ5NESX0G,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,37TRT2X24R1KHR0WQY6CPQ2T6HRJBM,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:45:11 PDT 2017,Mon Aug 28 15:45:35 PDT 2017,Sat Sep 02 15:45:35 PDT 2017,,,,24,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass06/SPCBench-1486161128-000025-000-352-2512-363-191-.png,"[{""left"":84,""top"":171,""width"":1,""height"":1,""label"":""head""}]",Head,,
34YWR3PJ28KH644HJKJN8YJ5NESX0G,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3B3WTRP3DCC1N2NRLTMOZ3LMG6629C,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:04:10 PDT 2017,Mon Aug 28 16:04:16 PDT 2017,Sat Sep 02 16:04:16 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161128-000025-000-352-2512-363-191-.png,"[{""left"":114,""top"":133,""width"":1,""height"":1,""label"":""head""}]",Head,,
34YWR3PJ28KH644HJKJN8YJ5NESX0G,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3GLB5JMZFY535M8FWOCFN3YDHARDGO,A1VWJ6LH1E3GLN,Submitted,Mon Aug 28 16:10:37 PDT 2017,Mon Aug 28 16:10:41 PDT 2017,Sat Sep 02 16:10:41 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass06/SPCBench-1486161128-000025-000-352-2512-363-191-.png,"[{""left"":121,""top"":133,""width"":1,""height"":1,""label"":""head""}]",Head,,
34YWR3PJ28KH644HJKJN8YJ5NESX0G,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:38:03 PDT 2017,5,BatchId:2920775;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:38:03 PDT 2017,,,3TUI152ZZCX0QGMHJRXWGF16Y0X1QH,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:08:22 PDT 2017,Mon Aug 28 16:08:28 PDT 2017,Sat Sep 02 16:08:28 PDT 2017,,,,6,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass06/SPCBench-1486161128-000025-000-352-2512-363-191-.png,"[{""left"":109,""top"":142,""width"":1,""height"":1,""label"":""head""}]",Head,,
