HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
31SIZS5W59PLX1N4RJ7AYMOZYA2RQQ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,373ERPL3YPI1B1DQYP66RBU6KDCTRJ,A2OC145SY3JZ7Y,Approved,Sun Aug 06 01:06:03 PDT 2017,Sun Aug 06 01:06:08 PDT 2017,Fri Aug 11 01:06:08 PDT 2017,2017-08-11 08:06:45 UTC,,,5,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass12/SPCBench-1487093365-000015-014-212-164-224-136-.png,"[{""left"":123,""top"":99,""width"":1,""height"":1,""label"":""head""}]",Head,,
31SIZS5W59PLX1N4RJ7AYMOZYA2RQQ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3HHRAGRYX9FFU9CW8RKL6GOPFJPO95,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:05:05 PDT 2017,Sun Aug 06 01:05:12 PDT 2017,Fri Aug 11 01:05:12 PDT 2017,2017-08-11 08:05:45 UTC,,,7,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass12/SPCBench-1487093365-000015-014-212-164-224-136-.png,"[{""left"":113,""top"":90,""width"":34,""height"":33,""label"":""head""}]",Head,,
31SIZS5W59PLX1N4RJ7AYMOZYA2RQQ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3NC5L260MPWOVJ39BDKDGCA0IHKOFX,A24NA8ASZY358P,Approved,Sun Aug 06 01:05:22 PDT 2017,Sun Aug 06 01:05:28 PDT 2017,Fri Aug 11 01:05:28 PDT 2017,2017-08-11 08:05:46 UTC,,,6,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass12/SPCBench-1487093365-000015-014-212-164-224-136-.png,"[{""left"":117,""top"":93,""width"":25,""height"":28,""label"":""head""}]",Head,,
31SIZS5W59PLX1N4RJ7AYMOZYA2RQQ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3Q5ZZ9ZEVPPT8UN4YKI8XETNEI285V,AJAK8BGC29Z9A,Approved,Sun Aug 06 01:01:50 PDT 2017,Sun Aug 06 01:01:56 PDT 2017,Fri Aug 11 01:01:56 PDT 2017,2017-08-11 08:02:44 UTC,,,6,100% (224/224),100% (224/224),100% (224/224),Head,class01_subclass12/SPCBench-1487093365-000015-014-212-164-224-136-.png,"[{""left"":128,""top"":98,""width"":1,""height"":2,""label"":""head""}]",Head,,
31SIZS5W59PLX1N4RJ7AYMOZYA2RQQ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3TR2532VIQ4EBFJ1U7P4EAG1QO66JS,A3AOK8012PD7IO,Approved,Sun Aug 06 00:57:44 PDT 2017,Sun Aug 06 00:57:52 PDT 2017,Fri Aug 11 00:57:52 PDT 2017,2017-08-11 07:58:44 UTC,,,8,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass12/SPCBench-1487093365-000015-014-212-164-224-136-.png,"[{""left"":128,""top"":97,""width"":1,""height"":1,""label"":""head""}]",Head,,
3M7OI89LVYYOHHF1UD3H3M8MY8NC68,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,34QN5IT0T01UDN131ECWGJXWXAU085,A2NVXYZX2IEYVJ,Approved,Sun Aug 06 01:22:15 PDT 2017,Sun Aug 06 01:22:20 PDT 2017,Fri Aug 11 01:22:20 PDT 2017,2017-08-11 08:22:46 UTC,,,5,100% (244/244),100% (244/244),100% (244/244),Head,class01_subclass12/SPCBench-1487093366-000017-012-244-184-184-120-.png,"[{""left"":124,""top"":97,""width"":1,""height"":1,""label"":""head""}]",Head,,
3M7OI89LVYYOHHF1UD3H3M8MY8NC68,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3AWETUDC932K4EJ6EU1FZ7UWIDHIZM,A24NA8ASZY358P,Approved,Sun Aug 06 01:18:25 PDT 2017,Sun Aug 06 01:18:35 PDT 2017,Fri Aug 11 01:18:35 PDT 2017,2017-08-11 08:18:46 UTC,,,10,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass12/SPCBench-1487093366-000017-012-244-184-184-120-.png,"[{""left"":113,""top"":93,""width"":18,""height"":15,""label"":""head""}]",Head,,
3M7OI89LVYYOHHF1UD3H3M8MY8NC68,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3OCHAWUVGPUM5E9FDFY6F2TY2H4XKB,ACWBK5ISFR2B2,Approved,Sun Aug 06 00:52:49 PDT 2017,Sun Aug 06 00:52:54 PDT 2017,Fri Aug 11 00:52:54 PDT 2017,2017-08-11 07:53:44 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass12/SPCBench-1487093366-000017-012-244-184-184-120-.png,"[{""left"":103,""top"":83,""width"":49,""height"":56,""label"":""head""}]",Head,,
3M7OI89LVYYOHHF1UD3H3M8MY8NC68,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3TXD01ZLD5R9A8QHNI03OE5YBD24U5,A3AOK8012PD7IO,Approved,Sun Aug 06 01:22:32 PDT 2017,Sun Aug 06 01:22:38 PDT 2017,Fri Aug 11 01:22:38 PDT 2017,2017-08-11 08:22:47 UTC,,,6,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass12/SPCBench-1487093366-000017-012-244-184-184-120-.png,"[{""left"":126,""top"":95,""width"":1,""height"":1,""label"":""head""}]",Head,,
3M7OI89LVYYOHHF1UD3H3M8MY8NC68,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3VNL7UK1XGT48B8H7U6CAMGNHP1FTA,AJAK8BGC29Z9A,Approved,Sun Aug 06 01:02:55 PDT 2017,Sun Aug 06 01:02:59 PDT 2017,Fri Aug 11 01:02:59 PDT 2017,2017-08-11 08:03:44 UTC,,,4,100% (224/224),100% (224/224),100% (224/224),Head,class01_subclass12/SPCBench-1487093366-000017-012-244-184-184-120-.png,"[{""left"":122,""top"":95,""width"":1,""height"":1,""label"":""head""}]",Head,,
359AP8GAGGU7LHT6DN89908ITJ7C77,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,35DR22AR5EUG9G18S967YGCWRVJ3X7,A24NA8ASZY358P,Approved,Sun Aug 06 00:56:11 PDT 2017,Sun Aug 06 00:56:23 PDT 2017,Fri Aug 11 00:56:23 PDT 2017,2017-08-11 07:56:45 UTC,,,12,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass12/SPCBench-1487093366-000020-014-304-204-176-72-.png,"[{""left"":115,""top"":98,""width"":36,""height"":39,""label"":""head""}]",Head,,
359AP8GAGGU7LHT6DN89908ITJ7C77,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3COPXFW7XCMHW57OROOPLP7V0IYKPD,A3QZMGTVA4VO44,Approved,Sun Aug 06 01:14:09 PDT 2017,Sun Aug 06 01:14:15 PDT 2017,Fri Aug 11 01:14:15 PDT 2017,2017-08-11 08:14:45 UTC,,,6,100% (138/138),100% (138/138),100% (138/138),Head,class01_subclass12/SPCBench-1487093366-000020-014-304-204-176-72-.png,"[{""left"":125,""top"":106,""width"":2,""height"":1,""label"":""head""}]",Head,,
359AP8GAGGU7LHT6DN89908ITJ7C77,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3CPLWGV3MP9XCOCK7CK8RROKP9L9NC,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:13:14 PDT 2017,Sun Aug 06 01:13:19 PDT 2017,Fri Aug 11 01:13:19 PDT 2017,2017-08-11 08:13:45 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass12/SPCBench-1487093366-000020-014-304-204-176-72-.png,"[{""left"":114,""top"":102,""width"":46,""height"":40,""label"":""head""}]",Head,,
359AP8GAGGU7LHT6DN89908ITJ7C77,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3EFE17QCRDFN77M8DKPM32WEVL0HSL,A1EJABPEG62C5D,Approved,Sun Aug 06 01:07:18 PDT 2017,Sun Aug 06 01:07:27 PDT 2017,Fri Aug 11 01:07:27 PDT 2017,2017-08-11 08:07:45 UTC,,,9,100% (98/98),100% (98/98),100% (98/98),Head,class01_subclass12/SPCBench-1487093366-000020-014-304-204-176-72-.png,"[{""left"":124,""top"":110,""width"":1,""height"":1,""label"":""head""}]",Head,,
359AP8GAGGU7LHT6DN89908ITJ7C77,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3KIBXJ1WD64ZB5VNCOBAWP25QD0KOU,A2OC145SY3JZ7Y,Approved,Sun Aug 06 01:00:17 PDT 2017,Sun Aug 06 01:00:25 PDT 2017,Fri Aug 11 01:00:25 PDT 2017,2017-08-11 08:00:45 UTC,,,8,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass12/SPCBench-1487093366-000020-014-304-204-176-72-.png,"[{""left"":135,""top"":111,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ABAOCJ4R8EU0LACMBBTCNUPSN3MQX,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,31Q0U3WYDQPQKYH2NSOQGOKBRIS71Q,A3AOK8012PD7IO,Approved,Sun Aug 06 01:08:13 PDT 2017,Sun Aug 06 01:08:20 PDT 2017,Fri Aug 11 01:08:20 PDT 2017,2017-08-11 08:08:45 UTC,,,7,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass12/SPCBench-1487093367-000024-014-388-164-168-112-.png,"[{""left"":119,""top"":101,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ABAOCJ4R8EU0LACMBBTCNUPSN3MQX,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,358010RM5F30LP3RCJCDHB4FIFCXVY,A24NA8ASZY358P,Approved,Sun Aug 06 01:01:46 PDT 2017,Sun Aug 06 01:01:55 PDT 2017,Fri Aug 11 01:01:55 PDT 2017,2017-08-11 08:02:44 UTC,,,9,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass12/SPCBench-1487093367-000024-014-388-164-168-112-.png,"[{""left"":108,""top"":87,""width"":16,""height"":23,""label"":""head""}]",Head,,
3ABAOCJ4R8EU0LACMBBTCNUPSN3MQX,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3NLZY2D53QZDGNQLC1FF0UAKUEPLQ8,A37Q47Z4F2URRQ,Approved,Sun Aug 06 01:11:49 PDT 2017,Sun Aug 06 01:11:54 PDT 2017,Fri Aug 11 01:11:54 PDT 2017,2017-08-11 08:12:44 UTC,,,5,100% (94/94),100% (94/94),100% (94/94),Head,class01_subclass12/SPCBench-1487093367-000024-014-388-164-168-112-.png,"[{""left"":114,""top"":105,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ABAOCJ4R8EU0LACMBBTCNUPSN3MQX,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:36:07 PDT 2017,5,BatchId:2897329;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:36:07 PDT 2017,,,3VELCLL3GLT3ZRW85BM24GXSP6AF11,A1T98U1UWD1GSL,Approved,Sun Aug 06 01:06:00 PDT 2017,Sun Aug 06 01:06:06 PDT 2017,Fri Aug 11 01:06:06 PDT 2017,2017-08-11 08:06:45 UTC,,,6,100% (103/103),100% (103/103),100% (103/103),Head,class01_subclass12/SPCBench-1487093367-000024-014-388-164-168-112-.png,"[{""left"":118,""top"":105,""width"":1,""height"":1,""label"":""head""}]",Head,,
