HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
32TMVRKDGN88QRLAUDUX42SPDHZ84Z,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,37W3JXSD67I20JT67P3BMRU2TMKYWD,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 15:56:17 PDT 2017,Mon Aug 28 15:56:35 PDT 2017,Sat Sep 02 15:56:35 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463234-000025-000-336-2576-128-48-.png,"[{""left"":100,""top"":127,""width"":1,""height"":1,""label"":""head""}]",Head,,
32TMVRKDGN88QRLAUDUX42SPDHZ84Z,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3EG49X351VMF6ZOQBB455JOG3EXX65,A18VXKX5URAA4G,Submitted,Mon Aug 28 15:57:48 PDT 2017,Mon Aug 28 15:57:56 PDT 2017,Sat Sep 02 15:57:56 PDT 2017,,,,8,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass05/SPCBench-1485463234-000025-000-336-2576-128-48-.png,"[{""left"":98,""top"":130,""width"":1,""height"":1,""label"":""head""}]",Head,,
32TMVRKDGN88QRLAUDUX42SPDHZ84Z,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3OLF68YTNABZTF981UFVFHQVVSSAFI,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:59:39 PDT 2017,Mon Aug 28 15:59:46 PDT 2017,Sat Sep 02 15:59:46 PDT 2017,,,,7,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass05/SPCBench-1485463234-000025-000-336-2576-128-48-.png,"[{""left"":55,""top"":136,""width"":1,""height"":1,""label"":""head""}]",Head,,
32TMVRKDGN88QRLAUDUX42SPDHZ84Z,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3TYCR1GOTDTMUFRCZXYSRNMO19ILZW,A3EAOSOUQZFVFS,Submitted,Mon Aug 28 15:46:12 PDT 2017,Mon Aug 28 15:46:15 PDT 2017,Sat Sep 02 15:46:15 PDT 2017,,,,3,98% (96/98),98% (96/98),98% (96/98),Tail,class01_subclass05/SPCBench-1485463234-000025-000-336-2576-128-48-.png,"[{""left"":95,""top"":128,""width"":1,""height"":1,""label"":""head""}]",Head,,
32TMVRKDGN88QRLAUDUX42SPDHZ84Z,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3VP0C6EFSH64CNPMX42WU28IWABM68,A37JENVKZQ56U6,Submitted,Mon Aug 28 15:46:30 PDT 2017,Mon Aug 28 15:46:41 PDT 2017,Sat Sep 02 15:46:41 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463234-000025-000-336-2576-128-48-.png,"[{""left"":114,""top"":127,""width"":1,""height"":1,""label"":""head""}]",Head,,
3A520CCNWNA41HBIGHQO9FABGUTAEB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,35USIKEBNSQAU5AM95HW7HXI10ON6C,A2ZK3W3IS384KA,Submitted,Mon Aug 28 15:59:44 PDT 2017,Mon Aug 28 15:59:57 PDT 2017,Sat Sep 02 15:59:57 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463236-000030-000-356-2608-112-80-.png,"[{""left"":78,""top"":160,""width"":1,""height"":1,""label"":""head""}]",Head,,
3A520CCNWNA41HBIGHQO9FABGUTAEB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3B3WTRP3DCC1N2NRLTMOZ3LMG6529B,AATL9DKBHXYW9,Submitted,Mon Aug 28 15:58:17 PDT 2017,Mon Aug 28 15:58:27 PDT 2017,Sat Sep 02 15:58:27 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463236-000030-000-356-2608-112-80-.png,"[{""left"":94,""top"":143,""width"":1,""height"":1,""label"":""head""}]",Head,,
3A520CCNWNA41HBIGHQO9FABGUTAEB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3ITXP059PXTJYDHY1KS7FFCTA5GJSQ,A2QG20LG5LKENN,Submitted,Mon Aug 28 16:02:12 PDT 2017,Mon Aug 28 16:02:17 PDT 2017,Sat Sep 02 16:02:17 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463236-000030-000-356-2608-112-80-.png,"[{""left"":82,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
3A520CCNWNA41HBIGHQO9FABGUTAEB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3M68NM076IHV932E2CYDG12S2XD6RJ,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:57:33 PDT 2017,Mon Aug 28 15:57:39 PDT 2017,Sat Sep 02 15:57:39 PDT 2017,,,,6,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass05/SPCBench-1485463236-000030-000-356-2608-112-80-.png,"[{""left"":69,""top"":188,""width"":1,""height"":1,""label"":""head""}]",Head,,
3A520CCNWNA41HBIGHQO9FABGUTAEB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3TUI152ZZCX0QGMHJRXWGF16Y0VQ14,A2W8TJXW68442D,Submitted,Mon Aug 28 16:00:40 PDT 2017,Mon Aug 28 16:00:54 PDT 2017,Sat Sep 02 16:00:54 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463236-000030-000-356-2608-112-80-.png,"[{""left"":96,""top"":143,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HRWUH63QUCBPHCEEK2QRROY28TN57,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,32Z9ZLUT1MU89FUF638DJXMD0O8OHS,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:56:05 PDT 2017,Mon Aug 28 15:56:12 PDT 2017,Sat Sep 02 15:56:12 PDT 2017,,,,7,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass05/SPCBench-1485463239-000037-000-432-2564-104-80-.png,"[{""left"":83,""top"":147,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HRWUH63QUCBPHCEEK2QRROY28TN57,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,36DSNE9QZ6840LP5U3BYVA2SDGCOJX,A1VWJ6LH1E3GLN,Submitted,Mon Aug 28 15:56:10 PDT 2017,Mon Aug 28 15:56:14 PDT 2017,Sat Sep 02 15:56:14 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463239-000037-000-432-2564-104-80-.png,"[{""left"":89,""top"":151,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HRWUH63QUCBPHCEEK2QRROY28TN57,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3B837J3LDP60W10B9P1GH6YKKMBRSR,A2B9G4YJ30J2ZO,Submitted,Mon Aug 28 16:08:12 PDT 2017,Mon Aug 28 16:08:19 PDT 2017,Sat Sep 02 16:08:19 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463239-000037-000-432-2564-104-80-.png,"[{""left"":85,""top"":153,""width"":1,""height"":2,""label"":""head""}]",Head,,
3HRWUH63QUCBPHCEEK2QRROY28TN57,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3HHRAGRYX9FFU9CW8RKL6GOPHB0O92,A18VXKX5URAA4G,Submitted,Mon Aug 28 15:55:51 PDT 2017,Mon Aug 28 15:55:57 PDT 2017,Sat Sep 02 15:55:57 PDT 2017,,,,6,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass05/SPCBench-1485463239-000037-000-432-2564-104-80-.png,"[{""left"":91,""top"":143,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HRWUH63QUCBPHCEEK2QRROY28TN57,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:11 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:11 PDT 2017,,,3K4J6M3CXF357F53CELDX2Q7W7PGAK,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 15:44:13 PDT 2017,Mon Aug 28 15:44:21 PDT 2017,Sat Sep 02 15:44:21 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463239-000037-000-432-2564-104-80-.png,"[{""left"":91,""top"":140,""width"":1,""height"":3,""label"":""head""}]",Head,,
3P6ENY9P796VR9LII6Q7BGV7LIQIH3,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:12 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:12 PDT 2017,,,3HPZF4IVNN3TMLN1QY3AAXNZ162CYI,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:53:42 PDT 2017,Mon Aug 28 15:53:47 PDT 2017,Sat Sep 02 15:53:47 PDT 2017,,,,5,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass05/SPCBench-1485463240-000040-000-448-2496-128-64-.png,"[{""left"":102,""top"":138,""width"":1,""height"":1,""label"":""head""}]",Head,,
3P6ENY9P796VR9LII6Q7BGV7LIQIH3,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:12 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:12 PDT 2017,,,3OUYGIZWR88FJF0KNVE725SMOC20PJ,AATL9DKBHXYW9,Submitted,Mon Aug 28 15:51:15 PDT 2017,Mon Aug 28 15:51:24 PDT 2017,Sat Sep 02 15:51:24 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463240-000040-000-448-2496-128-64-.png,"[{""left"":107,""top"":137,""width"":1,""height"":1,""label"":""head""}]",Head,,
3P6ENY9P796VR9LII6Q7BGV7LIQIH3,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:12 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:12 PDT 2017,,,3PH3VY7DJM72593B3B5U0Y34ZGLZW2,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 15:41:25 PDT 2017,Mon Aug 28 15:41:38 PDT 2017,Sat Sep 02 15:41:38 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463240-000040-000-448-2496-128-64-.png,"[{""left"":107,""top"":136,""width"":1,""height"":1,""label"":""head""}]",Head,,
3P6ENY9P796VR9LII6Q7BGV7LIQIH3,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:37:12 PDT 2017,5,BatchId:2920771;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:37:12 PDT 2017,,,3TOK3KHVJUSBGQO3TUM1SKXJMLA7O7,AC2EHPL8A8462,Submitted,Mon Aug 28 15:41:40 PDT 2017,Mon Aug 28 15:41:47 PDT 2017,Sat Sep 02 15:41:47 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass05/SPCBench-1485463240-000040-000-448-2496-128-64-.png,"[{""left"":77,""top"":146,""width"":1,""height"":1,""label"":""head""}]",Head,,
