HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3YCT0L9OMMJCVJAPQGFYK2YQF1YSNS,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3A1PQ49WVIRNDNNE01A271955LOH12,ALNJ1O1Z6K0GL,Approved,Sun Aug 06 01:12:01 PDT 2017,Sun Aug 06 01:12:05 PDT 2017,Fri Aug 11 01:12:05 PDT 2017,2017-08-11 08:12:45 UTC,,,4,100% (370/370),100% (370/370),100% (370/370),Head,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":113,""top"":76,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YCT0L9OMMJCVJAPQGFYK2YQF1YSNS,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3DI28L7YXBOBTDWCA02WMYCSD5Y1E8,A24NA8ASZY358P,Approved,Sun Aug 06 01:24:10 PDT 2017,Sun Aug 06 01:24:17 PDT 2017,Fri Aug 11 01:24:17 PDT 2017,2017-08-11 08:24:45 UTC,,,7,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":101,""top"":77,""width"":27,""height"":13,""label"":""head""}]",Head,,
3YCT0L9OMMJCVJAPQGFYK2YQF1YSNS,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3ND9UOO81LCI0KM7OAELSJS6IF7WLO,A3QZMGTVA4VO44,Approved,Sun Aug 06 01:20:27 PDT 2017,Sun Aug 06 01:20:33 PDT 2017,Fri Aug 11 01:20:33 PDT 2017,2017-08-11 08:20:46 UTC,,,6,100% (138/138),100% (138/138),100% (138/138),Head,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":115,""top"":78,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YCT0L9OMMJCVJAPQGFYK2YQF1YSNS,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3WI0P0II622UUCHTCZ6RM7CKHRQRD0,AX9YGUHEVZ2P7,Approved,Sun Aug 06 01:20:40 PDT 2017,Sun Aug 06 01:20:44 PDT 2017,Fri Aug 11 01:20:44 PDT 2017,2017-08-11 08:20:46 UTC,,,4,100% (204/204),100% (204/204),100% (204/204),Head,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":115,""top"":81,""width"":1,""height"":1,""label"":""head""}]",Head,,
3YCT0L9OMMJCVJAPQGFYK2YQF1YSNS,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3X87C8JFV7L0K0LBWACGCGOFM8WSQS,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:07:56 PDT 2017,Sun Aug 06 01:08:01 PDT 2017,Fri Aug 11 01:08:01 PDT 2017,2017-08-11 08:08:44 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass15/SPCBench-1487095913-000005-001-508-2496-104-160-.png,"[{""left"":81,""top"":127,""width"":35,""height"":25,""label"":""head""}]",Head,,
3SV8KD29L428OPB0OVHQO3EP8LTZKZ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,39DD6S19JQL8O9HKIBBOESW4QK8ZES,A24NA8ASZY358P,Approved,Sun Aug 06 01:07:01 PDT 2017,Sun Aug 06 01:07:10 PDT 2017,Fri Aug 11 01:07:10 PDT 2017,2017-08-11 08:07:45 UTC,,,9,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":102,""top"":59,""width"":48,""height"":40,""label"":""head""}]",Head,,
3SV8KD29L428OPB0OVHQO3EP8LTZKZ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,39K0FND3AIP5ZP1PNHJ8A7A4Q1VAMU,A10ITS5DMU3V9L,Approved,Sun Aug 06 01:25:01 PDT 2017,Sun Aug 06 01:25:07 PDT 2017,Fri Aug 11 01:25:07 PDT 2017,2017-08-11 08:25:44 UTC,,,6,100% (11/11),100% (11/11),100% (11/11),Head,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":124,""top"":75,""width"":1,""height"":1,""label"":""head""}]",Head,,
3SV8KD29L428OPB0OVHQO3EP8LTZKZ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3DUZQ9U6SNYSP8HSI96QI3NN30DSVO,A241K3CXIR4129,Approved,Sun Aug 06 01:22:56 PDT 2017,Sun Aug 06 01:23:03 PDT 2017,Fri Aug 11 01:23:03 PDT 2017,2017-08-11 08:23:45 UTC,,,7,100% (238/238),100% (238/238),100% (238/238),Head,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":123,""top"":73,""width"":2,""height"":1,""label"":""head""}]",Head,,
3SV8KD29L428OPB0OVHQO3EP8LTZKZ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3M23Y66PO3H7AI2RH1YI6B7OM7KS6V,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:07:21 PDT 2017,Sun Aug 06 01:07:26 PDT 2017,Fri Aug 11 01:07:26 PDT 2017,2017-08-11 08:07:45 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":104,""top"":39,""width"":51,""height"":68,""label"":""head""}]",Head,,
3SV8KD29L428OPB0OVHQO3EP8LTZKZ,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3WQQ9FUS6B4VXA4DZU9L00TFOER8BZ,A3NZAEOHAO5LT6,Approved,Sun Aug 06 01:23:54 PDT 2017,Sun Aug 06 01:23:59 PDT 2017,Fri Aug 11 01:23:59 PDT 2017,2017-08-11 08:24:44 UTC,,,5,100% (59/59),100% (59/59),100% (59/59),Head,class01_subclass15/SPCBench-1487095914-000012-001-532-2484-112-152-.png,"[{""left"":124,""top"":75,""width"":1,""height"":1,""label"":""head""}]",Head,,
385MDVINFCP9JA0DVNX7OKKUCUPWJ7,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,354P56DE9LDQEIGW0B3ACP7KHI67SB,A24NA8ASZY358P,Approved,Sun Aug 06 01:15:37 PDT 2017,Sun Aug 06 01:15:46 PDT 2017,Fri Aug 11 01:15:46 PDT 2017,2017-08-11 08:15:47 UTC,,,9,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":85,""top"":96,""width"":33,""height"":29,""label"":""head""}]",Head,,
385MDVINFCP9JA0DVNX7OKKUCUPWJ7,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,386PBUZZXG7WU0M8HBV63TYYGJYJLG,AX9YGUHEVZ2P7,Approved,Sun Aug 06 01:19:41 PDT 2017,Sun Aug 06 01:19:45 PDT 2017,Fri Aug 11 01:19:45 PDT 2017,2017-08-11 08:19:46 UTC,,,4,100% (204/204),100% (204/204),100% (204/204),Head,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":120,""top"":82,""width"":1,""height"":1,""label"":""head""}]",Head,,
385MDVINFCP9JA0DVNX7OKKUCUPWJ7,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3GA6AFUKOPYJNQ1TN5OLVUO2353H3V,A2OC145SY3JZ7Y,Approved,Sun Aug 06 01:20:00 PDT 2017,Sun Aug 06 01:20:05 PDT 2017,Fri Aug 11 01:20:05 PDT 2017,2017-08-11 08:20:44 UTC,,,5,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":120,""top"":77,""width"":1,""height"":1,""label"":""head""}]",Head,,
385MDVINFCP9JA0DVNX7OKKUCUPWJ7,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3WI0P0II622UUCHTCZ6RM7CKHRPRDZ,A3AOK8012PD7IO,Approved,Sun Aug 06 01:13:12 PDT 2017,Sun Aug 06 01:13:18 PDT 2017,Fri Aug 11 01:13:18 PDT 2017,2017-08-11 08:13:45 UTC,,,6,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":116,""top"":73,""width"":2,""height"":1,""label"":""head""}]",Head,,
385MDVINFCP9JA0DVNX7OKKUCUPWJ7,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,3ZSANO2JCGH3TBV2IU1M0HK1F6OSFZ,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:14:51 PDT 2017,Sun Aug 06 01:14:58 PDT 2017,Fri Aug 11 01:14:58 PDT 2017,2017-08-11 08:15:44 UTC,,,7,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass15/SPCBench-1487095914-000013-001-544-2476-104-160-.png,"[{""left"":98,""top"":64,""width"":42,""height"":38,""label"":""head""}]",Head,,
3MQY1YVHS3UHPB4UTBVJ2PLS0IM2BB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,33IZTU6J82BKTXMNIO786OK8JBKXSV,A24NA8ASZY358P,Approved,Sun Aug 06 01:16:49 PDT 2017,Sun Aug 06 01:16:57 PDT 2017,Fri Aug 11 01:16:57 PDT 2017,2017-08-11 08:17:44 UTC,,,8,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":97,""top"":137,""width"":43,""height"":28,""label"":""head""}]",Head,,
3MQY1YVHS3UHPB4UTBVJ2PLS0IM2BB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,34Q075JO1YNC2NHI2T3H19AOJ4M01J,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:08:09 PDT 2017,Sun Aug 06 01:08:16 PDT 2017,Fri Aug 11 01:08:16 PDT 2017,2017-08-11 08:08:45 UTC,,,7,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":105,""top"":64,""width"":40,""height"":31,""label"":""head""}]",Head,,
3MQY1YVHS3UHPB4UTBVJ2PLS0IM2BB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:23 PDT 2017,5,BatchId:2897334;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:23 PDT 2017,,,39JEC7537VBCIRSWLNGQ3YJ5HXRVCX,ASLY4WV7FCUDE,Approved,Sun Aug 06 01:23:18 PDT 2017,Sun Aug 06 01:23:27 PDT 2017,Fri Aug 11 01:23:27 PDT 2017,2017-08-11 08:23:46 UTC,,,9,100% (114/114),100% (114/114),100% (114/114),Head,class01_subclass15/SPCBench-1487095915-000019-001-556-2492-112-160-.png,"[{""left"":108,""top"":153,""width"":2,""height"":2,""label"":""head""}]",Head,,
